Parent	Daughters
west2648	cham1318
west2648	mori1273
west2648	yane1238
west2707	jara1274
west2707	tera1251
west2710	auyo1240
west2710	bade1248
west2710	duwa1244
west2710	ngiz1242
west2710	tesh1239
west2712	ajaw1236
west2712	ciwo1236
west2712	diri1259
west2712	kari1316
west2712	mbur1239
west2712	miya1266
west2712	paaa1242
west2712	siri1278
west2712	warj1253
west2712	zumb1240
west2714	beel1236
west2714	beln1234
west2714	bure1242
west2714	cakf1236
west2714	chak1275
west2714	deno1239
west2714	dera1248
west2714	duhw1236
west2714	fyer1241
west2714	gala1264
west2714	gera1246
west2714	geru1240
west2714	giiw1236
west2714	goem1240
west2714	gwan1268
west2714	haus1257
west2714	kare1348
west2714	khol1240
west2714	koen1239
west2714	kofy1242
west2714	kubi1239
west2714	kule1247
west2714	kush1236
west2714	kutt1236
west2714	kwaa1269
west2714	maak1236
west2714	mang1417
west2714	mish1244
west2714	mont1280
west2714	mund1334
west2714	mwag1236
west2714	ngam1282
west2714	ngas1240
west2714	nucl1695
west2714	nucl1696
west2714	nyam1285
west2714	pero1241
west2714	piya1245
west2714	pyap1239
west2714	ronn1241
west2714	shaa1247
west2714	tall1250
west2714	tamb1267
west2714	yiwo1237
west2715	beel1236
west2715	bure1242
west2715	deno1239
west2715	dera1248
west2715	gala1264
west2715	gera1246
west2715	geru1240
west2715	giiw1236
west2715	kare1348
west2715	khol1240
west2715	kubi1239
west2715	kush1236
west2715	kutt1236
west2715	kwaa1269
west2715	maak1236
west2715	ngam1282
west2715	nucl1695
west2715	nucl1696
west2715	nyam1285
west2715	pero1241
west2715	piya1245
west2716	duhw1236
west2716	fyer1241
west2716	kule1247
west2716	mang1417
west2716	mund1334
west2716	ronn1241
west2716	shaa1247
west2716	tamb1267
west2717	beln1234
west2717	cakf1236
west2717	chak1275
west2717	goem1240
west2717	koen1239
west2717	kofy1242
west2717	mish1244
west2717	mont1280
west2717	mwag1236
west2717	ngas1240
west2717	pyap1239
west2717	tall1250
west2717	yiwo1237
west2718	gwan1268
west2718	haus1257
west2720	alag1248
west2720	buru1320
west2720	goro1270
west2720	iraq1241
west2723	arbo1245
west2723	daas1238
west2723	elmo1238
west2724	tets1235
west2724	zena1248
west2779	ampa1238
west2779	buno1241
west2779	momb1254
west2779	pena1270
west2779	tira1258
west2780	bamb1269
west2780	band1352
west2780	bank1258
west2780	bolo1266
west2780	duun1242
west2780	dyul1238
west2780	dzuu1241
west2780	east2426
west2780	guin1254
west2780	hain1253
west2780	jaha1245
west2780	jalk1242
west2780	jena1242
west2780	jeri1242
west2780	jowu1238
west2780	kago1248
west2780	kaka1265
west2780	kita1249
west2780	kono1267
west2780	kono1268
west2780	kony1250
west2780	koro1306
west2780	koya1253
west2780	kpee1234
west2780	kura1250
west2780	lele1266
west2780	libe1247
west2780	ligb1244
west2780	loko1255
west2780	loma1260
west2780	maho1249
west2780	mand1436
west2780	many1261
west2780	mark1256
west2780	mend1266
west2780	mixi1241
west2780	nort2819
west2780	sank1253
west2780	seek1238
west2780	sini1242
west2780	soni1259
west2780	sout2840
west2780	susu1250
west2780	tiem1235
west2780	tiey1235
west2780	toma1245
west2780	tonj1246
west2780	vaii1241
west2780	west2500
west2780	woje1238
west2780	woro1256
west2780	xaas1235
west2780	yalu1240
west2780	zial1235
west2781	birk1242
west2781	dair1239
west2781	dill1242
west2781	elhu1238
west2781	ghul1238
west2781	hara1258
west2781	kada1282
west2781	kark1256
west2781	kenu1236
west2781	mido1240
west2781	wali1262
west2783	acat1239
west2783	atzi1235
west2783	azoy1236
west2783	cent2144
west2783	cent2145
west2783	chia1262
west2783	chic1272
west2783	chil1282
west2783	coma1246
west2783	east2556
west2783	esta1236
west2783	ixte1237
west2783	lala1270
west2783	leal1235
west2783	mali1285
west2783	mezq1235
west2783	mich1246
west2783	moni1237
west2783	nort2984
west2783	ojit1237
west2783	ozum1235
west2783	pala1351
west2783	quer1236
west2783	quio1240
west2783	sanf1262
west2783	soch1239
west2783	sout2999
west2783	subt1250
west2783	temo1245
west2783	tena1241
west2783	tepe1279
west2783	tepi1241
west2783	texc1235
west2783	tila1239
west2783	tlac1237
west2783	tlac1239
west2783	usil1237
west2783	vall1253
west2784	cure1236
west2784	kore1283
west2784	maca1261
west2784	orej1242
west2784	seco1241
west2784	sion1247
west2784	tama1340
west2785	ajaw1236
west2785	auyo1240
west2785	bade1248
west2785	beel1236
west2785	beln1234
west2785	bogh1241
west2785	bure1242
west2785	cakf1236
west2785	chak1275
west2785	ciwo1236
west2785	dass1243
west2785	deno1239
west2785	dera1248
west2785	diri1259
west2785	duhw1236
west2785	duwa1244
west2785	dyar1234
west2785	fyer1241
west2785	gala1264
west2785	geji1246
west2785	gera1246
west2785	geru1240
west2785	giiw1236
west2785	goem1240
west2785	guru1271
west2785	gwan1268
west2785	haus1257
west2785	jimi1255
west2785	juuu1243
west2785	kare1348
west2785	kari1316
west2785	khol1240
west2785	kirb1236
west2785	koen1239
west2785	kofy1242
west2785	kubi1239
west2785	kule1247
west2785	kush1236
west2785	kutt1236
west2785	kwaa1269
west2785	luri1256
west2785	maak1236
west2785	mang1416
west2785	mang1417
west2785	mbur1239
west2785	mish1244
west2785	miya1266
west2785	mont1280
west2785	mund1334
west2785	mwag1236
west2785	ngam1282
west2785	ngas1240
west2785	ngiz1242
west2785	nucl1695
west2785	nucl1696
west2785	nyam1285
west2785	paaa1242
west2785	pero1241
west2785	piya1245
west2785	polc1243
west2785	pyap1239
west2785	ronn1241
west2785	saya1246
west2785	shaa1247
west2785	siri1278
west2785	tala1295
west2785	tall1250
west2785	tamb1267
west2785	tesh1239
west2785	warj1253
west2785	yiwo1237
west2785	zang1255
west2785	zari1242
west2785	zeem1242
west2785	zumb1240
west2786	alge1239
west2786	alge1240
west2786	amha1245
west2786	amor1239
west2786	anci1244
west2786	anci1245
west2786	anda1287
west2786	argo1244
west2786	assy1241
west2786	baha1259
west2786	barz1241
west2786	bath1244
west2786	boht1238
west2786	chad1249
west2786	chal1275
west2786	clas1252
west2786	clas1253
west2786	cypr1248
west2786	daha1247
west2786	dhof1235
west2786	east2690
west2786	egyp1253
west2786	gafa1240
west2786	geez1241
west2786	gulf1241
west2786	hadr1235
west2786	hadr1236
west2786	hara1271
west2786	hars1241
west2786	hass1238
west2786	hebr1245
west2786	hert1241
west2786	hija1235
west2786	hoby1242
west2786	hula1244
west2786	inor1238
west2786	jaba1234
west2786	jewi1240
west2786	jude1263
west2786	jude1264
west2786	jude1265
west2786	jude1266
west2786	jude1267
west2786	khor1274
west2786	kist1241
west2786	koys1242
west2786	liby1240
west2786	lish1245
west2786	lish1246
west2786	lish1247
west2786	malt1254
west2786	mehr1241
west2786	mesm1243
west2786	meso1252
west2786	mesq1240
west2786	mina1279
west2786	mlah1239
west2786	moro1292
west2786	najd1235
west2786	nort3139
west2786	nort3142
west2786	nubi1253
west2786	nucl1706
west2786	olda1245
west2786	oman1239
west2786	pale1261
west2786	phoe1239
west2786	puni1241
west2786	qata1238
west2786	saba1279
west2786	said1239
west2786	sama1313
west2786	sama1314
west2786	sana1295
west2786	seba1251
west2786	sena1268
west2786	sheh1240
west2786	shih1239
west2786	silt1240
west2786	soqo1240
west2786	sout3123
west2786	stan1318
west2786	suda1236
west2786	suda1237
west2786	taiz1242
west2786	taji1248
west2786	tigr1270
west2786	tigr1271
west2786	tuni1259
west2786	turo1239
west2786	ugar1238
west2786	uzbe1248
west2786	west2763
west2786	wola1253
west2786	zayy1238
west2787	adan1251
west2787	blag1240
west2787	hama1240
west2787	kabo1247
west2787	kafo1240
west2787	kelo1247
west2787	rett1240
west2787	tere1277
west2788	agii1245
west2788	valm1241
west2788	yapu1240
west2789	bara1380
west2789	cube1242
west2789	desa1247
west2789	jupu1235
west2789	macu1260
west2789	siri1274
west2790	ajaw1236
west2790	auyo1240
west2790	bade1248
west2790	bogh1241
west2790	ciwo1236
west2790	dass1243
west2790	diri1259
west2790	duwa1244
west2790	dyar1234
west2790	geji1246
west2790	guru1271
west2790	jimi1255
west2790	juuu1243
west2790	kari1316
west2790	kirb1236
west2790	luri1256
west2790	mang1416
west2790	mbur1239
west2790	miya1266
west2790	ngiz1242
west2790	paaa1242
west2790	polc1243
west2790	saya1246
west2790	siri1278
west2790	tala1295
west2790	tesh1239
west2790	warj1253
west2790	zang1255
west2790	zari1242
west2790	zeem1242
west2790	zumb1240
west2791	rian1261
west2791	ruch1235
west2791	ruma1248
west2791	shwe1236
west2791	yinc1238
west2792	czec1258
west2792	kash1274
west2792	lowe1385
west2792	pola1255
west2792	poli1260
west2792	sile1253
west2792	slov1269
west2792	uppe1395
west2793	acht1238
west2793	afri1274
west2793	afro1254
west2793	anti1245
west2793	baha1260
west2793	baja1265
west2793	bava1246
west2793	beli1260
west2793	berb1259
west2793	bisl1239
west2793	came1254
west2793	cimb1238
west2793	colo1254
west2793	creo1235
west2793	dren1238
west2793	dutc1256
west2793	east2288
west2793	east2295
west2793	fern1234
west2793	fran1264
west2793	ghan1244
west2793	gren1247
west2793	gron1242
west2793	gull1241
west2793	hawa1247
west2793	hutt1235
west2793	jama1262
west2793	javi1237
west2793	kols1241
west2793	krio1252
west2793	krio1253
west2793	kwin1243
west2793	limb1263
west2793	limo1249
west2793	lowe1388
west2793	luxe1241
west2793	main1267
west2793	midd1317
west2793	midd1318
west2793	midd1321
west2793	midd1343
west2793	moch1255
west2793	ndyu1242
west2793	nege1244
west2793	nica1252
west2793	nige1257
west2793	nort2626
west2793	nort2627
west2793	oldd1237
west2793	olde1238
west2793	oldf1241
west2793	oldh1241
west2793	olds1250
west2793	oorl1238
west2793	pala1330
west2793	penn1240
west2793	petj1238
west2793	piji1239
west2793	pitc1234
west2793	plau1238
west2793	riog1239
west2793	sall1238
west2793	sana1297
west2793	sara1340
west2793	sate1242
west2793	scot1243
west2793	skep1238
west2793	sran1240
west2793	stan1293
west2793	stan1295
west2793	stel1238
west2793	swab1242
west2793	swis1247
west2793	toba1282
west2793	tokp1240
west2793	torr1261
west2793	trin1276
west2793	turk1310
west2793	twen1241
west2793	unse1236
west2793	uppe1400
west2793	velu1238
west2793	vinc1243
west2793	virg1240
west2793	vlaa1240
west2793	wals1238
west2793	west2354
west2793	west2356
west2793	west2361
west2793	wymy1235
west2793	zeeu1238
west2795	boro1279
west2795	buru1306
west2795	kina1251
west2795	komb1273
west2795	kumu1247
west2795	mese1244
west2795	naba1256
west2795	nomu1240
west2795	onoo1246
west2795	sele1250
west2795	sial1240
west2795	timb1251
west2797	apat1240
west2797	boka1249
west2797	galo1242
west2797	naaa1245
west2797	nyis1236
west2797	tagi1241
west2798	aoua1234
west2798	gela1264
west2798	gree1278
west2798	lach1248
west2798	qaua1234
west2798	redg1235
west2798	whit1266
west2798	whit1267
west2799	beel1236
west2799	beln1234
west2799	bure1242
west2799	cakf1236
west2799	chak1275
west2799	deno1239
west2799	dera1248
west2799	gala1264
west2799	gera1246
west2799	geru1240
west2799	giiw1236
west2799	goem1240
west2799	kare1348
west2799	khol1240
west2799	koen1239
west2799	kofy1242
west2799	kubi1239
west2799	kush1236
west2799	kutt1236
west2799	kwaa1269
west2799	maak1236
west2799	mish1244
west2799	mont1280
west2799	mwag1236
west2799	ngam1282
west2799	ngas1240
west2799	nucl1695
west2799	nucl1696
west2799	nyam1285
west2799	pero1241
west2799	piya1245
west2799	pyap1239
west2799	tall1250
west2799	yiwo1237
west2800	bogh1241
west2800	dass1243
west2800	dyar1234
west2800	geji1246
west2800	guru1271
west2800	jimi1255
west2800	juuu1243
west2800	kirb1236
west2800	luri1256
west2800	mang1416
west2800	polc1243
west2800	saya1246
west2800	tala1295
west2800	zang1255
west2800	zari1242
west2800	zeem1242
west2801	ashe1269
west2801	ayuu1242
west2801	begb1241
west2801	buuu1244
west2801	chee1238
west2801	cori1240
west2801	gwar1240
west2801	hyam1245
west2801	idun1241
west2801	kago1247
west2801	kama1358
west2801	kani1277
west2801	kanu1277
west2801	kurm1245
west2801	mada1282
west2801	ning1271
west2801	ninz1246
west2801	numa1252
west2801	nung1292
west2801	sham1277
west2801	shan1278
west2801	yesk1239
west2801	zhir1238
west2802	adan1248
west2802	agun1238
west2802	ewee1241
west2802	genn1243
west2802	kpes1238
west2802	waci1239
west2803	buna1273
west2803	cent1394
west2803	cent2013
west2803	east2372
west2803	geee1239
west2803	hmon1263
west2803	hmon1264
west2803	hmon1331
west2803	hmon1332
west2803	hmon1333
west2803	horn1235
west2803	larg1235
west2803	luop1235
west2803	nort1545
west2803	nort1546
west2803	nort2749
west2803	nort3244
west2803	smal1236
west2803	sout1555
west2803	sout1556
west2803	sout2755
west2803	sout2756
west2803	west1507
west2804	bosn1245
west2804	croa1245
west2804	kajk1237
west2804	serb1264
west2804	slav1254
west2804	slov1268
west2805	faro1244
west2805	icel1247
west2805	norw1258
west2805	oldn1244
west2806	bhoj1244
west2806	cari1275
west2806	orao1237
west2806	sadr1248
west2807	dill1242
west2807	elhu1238
west2807	kark1256
west2807	wali1262
west2808	waka1274
west2808	wuli1242
west2809	cent2132
west2809	clas1250
west2809	coat1240
west2809	east2695
west2809	mich1245
west2809	more1259
west2809	nort2957
west2809	poch1244
west2809	tema1239
west2809	tete1251
west2809	tlam1239
west2809	west2778
west2810	mesc1238
west2810	nava1243
west2810	west2615
west2811	koli1253
west2811	west2557
west2812	anda1280
west2812	bhar1241
west2812	braj1242
west2812	bund1253
west2812	fiji1242
west2812	gher1238
west2812	gurg1240
west2812	hary1238
west2812	hind1269
west2812	kana1281
west2812	urdu1245
west2813	ango1258
west2813	arag1245
west2813	astu1245
west2813	cafu1238
west2813	caju1236
west2813	chav1241
west2813	dama1278
west2813	emil1241
west2813	extr1243
west2813	fada1250
west2813	faet1240
west2813	fala1241
west2813	fran1260
west2813	friu1240
west2813	gali1258
west2813	gard1245
west2813	guad1242
west2813	guia1246
west2813	gulf1242
west2813	hait1244
west2813	jude1255
west2813	kabu1256
west2813	kari1301
west2813	korl1238
west2813	ladi1250
west2813	ladi1251
west2813	ligu1248
west2813	lomb1257
west2813	lore1243
west2813	loui1240
west2813	maca1262
west2813	mala1533
west2813	mala1544
west2813	mind1263
west2813	mira1251
west2813	mori1278
west2813	moza1249
west2813	nouc1234
west2813	occi1239
west2813	oldf1239
west2813	oldp1253
west2813	olds1249
west2813	pale1260
west2813	papi1253
west2813	pica1241
west2813	piem1238
west2813	port1283
west2813	prin1242
west2813	reun1238
west2813	roma1326
west2813	roma1328
west2813	sain1246
west2813	sanm1305
west2813	saot1239
west2813	sass1235
west2813	sese1246
west2813	stan1288
west2813	stan1289
west2813	stan1290
west2813	tayo1238
west2813	tern1248
west2813	timo1258
west2813	uppe1455
west2813	vene1258
west2813	wall1255
west2814	coat1240
west2814	east2695
west2814	mich1245
west2814	poch1244
west2814	tema1239
west2814	tlam1239
west2814	west2778
west2815	pale1261
west2815	sama1314
west2815	west2763
west2816	abur1243
west2816	beti1248
west2817	ambe1248
west2817	buru1303
west2817	huku1237
west2817	kada1286
west2817	lise1239
west2817	mang1408
west2817	sula1245
west2817	tali1262
west2818	abad1241
west2818	adze1240
west2818	aigh1235
west2818	aikl1237
west2818	akol1237
west2818	amar1272
west2818	anuk1239
west2818	anus1237
west2818	apal1255
west2818	aree1239
west2818	arib1240
west2818	arib1241
west2818	arif1239
west2818	arop1242
west2818	arop1243
west2818	auhe1237
west2818	avau1237
west2818	awad1244
west2818	baba1268
west2818	bann1247
west2818	bari1286
west2818	baro1253
west2818	bebe1252
west2818	biem1237
west2818	bilb1241
west2818	bilu1244
west2818	bina1271
west2818	blab1237
west2818	bola1250
west2818	bong1287
west2818	bose1237
west2818	budi1249
west2818	buga1250
west2818	buhu1237
west2818	bulu1253
west2818	buna1276
west2818	bwai1242
west2818	bwan1241
west2818	chek1238
west2818	damb1246
west2818	dawa1242
west2818	diod1237
west2818	dobu1241
west2818	doga1238
west2818	duau1237
west2818	duke1237
west2818	duwe1237
west2818	gale1257
west2818	gaoo1237
west2818	gapa1238
west2818	geda1237
west2818	ghan1242
west2818	ghay1237
west2818	gimi1242
west2818	gitu1237
west2818	gora1262
west2818	guma1254
west2818	gura1254
west2818	gwed1239
west2818	haho1237
west2818	haig1237
west2818	hako1237
west2818	hali1244
west2818	hoav1238
west2818	hote1245
west2818	hula1239
west2818	iama1237
west2818	idun1242
west2818	iwal1237
west2818	kaie1237
west2818	kair1263
west2818	kaka1267
west2818	kand1301
west2818	kani1281
west2818	kapi1250
west2818	kapp1237
west2818	kapt1235
west2818	kara1486
west2818	karn1252
west2818	karo1298
west2818	kaul1240
west2818	kayu1243
west2818	kazu1245
west2818	keap1239
west2818	kela1255
west2818	kili1267
west2818	kiss1246
west2818	koko1269
west2818	kolu1245
west2818	kono1269
west2818	kove1237
west2818	kuan1248
west2818	kuma1278
west2818	kuni1263
west2818	kusa1251
west2818	labe1239
west2818	labu1248
west2818	lagh1246
west2818	laku1238
west2818	lala1268
west2818	lamo1244
west2818	lava1239
west2818	lawu1237
west2818	lesi1239
west2818	lihi1237
west2818	liki1241
west2818	lote1237
west2818	lung1249
west2818	lusi1240
west2818	mada1285
west2818	mago1248
west2818	maia1251
west2818	mais1250
west2818	maiw1249
west2818	mala1487
west2818	mala1489
west2818	male1289
west2818	malo1245
west2818	mamu1254
west2818	mana1295
west2818	mand1440
west2818	mang1403
west2818	mang1404
west2818	mapo1242
west2818	mari1428
west2818	mari1429
west2818	maro1244
west2818	masi1265
west2818	mato1252
west2818	matu1261
west2818	mbul1263
west2818	mede1237
west2818	meke1243
west2818	meng1267
west2818	mera1242
west2818	midd1327
west2818	mina1269
west2818	mind1255
west2818	mini1251
west2818	misi1243
west2818	miuu1237
west2818	moli1248
west2818	mono1273
west2818	motu1246
west2818	mouk1239
west2818	mudu1242
west2818	murp1234
west2818	muso1238
west2818	mutu1242
west2818	muyu1244
west2818	mwat1237
west2818	nafi1237
west2818	naka1262
west2818	nali1244
west2818	neha1247
west2818	nimo1246
west2818	nort2857
west2818	nots1237
west2818	numb1247
west2818	ormu1248
west2818	ouma1237
west2818	oyao1237
west2818	papa1265
west2818	pate1247
west2818	patp1243
west2818	peta1245
west2818	piuu1237
west2818	pode1237
west2818	ramo1244
west2818	riri1237
west2818	ronj1237
west2818	rovi1238
west2818	sali1295
west2818	sapo1253
west2818	sara1323
west2818	seng1281
west2818	sepa1241
west2818	sera1260
west2818	sewa1251
west2818	siar1238
west2818	simb1256
west2818	sina1266
west2818	sioo1240
west2818	sisi1250
west2818	siss1243
west2818	sobe1238
